MONTH,DAY_OF_MONTH,FL_DATE,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,DEP_DELAY,DEP_DELAY_NEW,CANCELLED,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2,6,2/6/20,"Fort Myers, FL",FL,Florida,"Atlanta, GA",GA,Georgia,,,1,C,,,,,
2,6,2/6/20,"Atlanta, GA",GA,Georgia,"Greensboro/High Point, NC",NC,North Carolina,,,1,B,,,,,
2,12,2/12/20,"Chicago, IL",IL,Illinois,"Cedar Rapids/Iowa City, IA",IA,Iowa,,,1,C,,,,,
2,9,2/9/20,"Chicago, IL",IL,Illinois,"Champaign/Urbana, IL",IL,Illinois,,,1,C,,,,,
2,13,2/13/20,"Chicago, IL",IL,Illinois,"Champaign/Urbana, IL",IL,Illinois,,,1,C,,,,,
2,5,2/5/20,"Champaign/Urbana, IL",IL,Illinois,"Chicago, IL",IL,Illinois,,,1,B,,,,,
2,9,2/9/20,"Champaign/Urbana, IL",IL,Illinois,"Chicago, IL",IL,Illinois,,,1,C,,,,,
2,12,2/12/20,"Champaign/Urbana, IL",IL,Illinois,"Chicago, IL",IL,Illinois,,,1,B,,,,,
2,5,2/5/20,"Chicago, IL",IL,Illinois,"Champaign/Urbana, IL",IL,Illinois,,,1,B,,,,,
2,6,2/6/20,"Miami, FL",FL,Florida,"Tallahassee, FL",FL,Florida,,,1,B,,,,,
2,27,2/27/20,"Dallas/Fort Worth, TX",TX,Texas,"Buffalo, NY",NY,New York,,,1,B,,,,,
2,28,2/28/20,"Buffalo, NY",NY,New York,"Dallas/Fort Worth, TX",TX,Texas,,,1,B,,,,,
2,5,2/5/20,"Dallas/Fort Worth, TX",TX,Texas,"Longview, TX",TX,Texas,,,1,B,,,,,
2,5,2/5/20,"Longview, TX",TX,Texas,"Dallas/Fort Worth, TX",TX,Texas,,,1,B,,,,,
2,6,2/6/20,"Asheville, NC",NC,North Carolina,"Charlotte, NC",NC,North Carolina,,,1,C,,,,,
2,12,2/12/20,"Asheville, NC",NC,North Carolina,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
2,13,2/13/20,"Asheville, NC",NC,North Carolina,"Charlotte, NC",NC,North Carolina,,,1,C,,,,,
2,6,2/6/20,"Charlotte, NC",NC,North Carolina,"Asheville, NC",NC,North Carolina,,,1,C,,,,,
2,12,2/12/20,"Charlotte, NC",NC,North Carolina,"Asheville, NC",NC,North Carolina,-7,0,1,B,,,,,
2,13,2/13/20,"Charlotte, NC",NC,North Carolina,"Asheville, NC",NC,North Carolina,,,1,C,,,,,
2,7,2/7/20,"Fort Lauderdale, FL",FL,Florida,"Plattsburgh, NY",NY,New York,,,1,B,,,,,
2,8,2/8/20,"Plattsburgh, NY",NY,New York,"Fort Lauderdale, FL",FL,Florida,,,1,B,,,,,
2,7,2/7/20,"Chicago, IL",IL,Illinois,"Denver, CO",CO,Colorado,,,1,B,,,,,
2,7,2/7/20,"Austin, TX",TX,Texas,"Denver, CO",CO,Colorado,,,1,B,,,,,
2,13,2/13/20,"Chicago, IL",IL,Illinois,"San Diego, CA",CA,California,,,1,B,,,,,
2,6,2/6/20,"Atlanta, GA",GA,Georgia,"Orlando, FL",FL,Florida,,,1,B,,,,,
2,6,2/6/20,"Detroit, MI",MI,Michigan,"Atlanta, GA",GA,Georgia,,,1,B,,,,,
2,15,2/15/20,"Las Vegas, NV",NV,Nevada,"Burbank, CA",CA,California,,,1,A,,,,,
2,15,2/15/20,"Burbank, CA",CA,California,"Las Vegas, NV",NV,Nevada,,,1,A,,,,,
2,7,2/7/20,"Denver, CO",CO,Colorado,"Austin, TX",TX,Texas,1,1,1,B,,,,,
2,14,2/14/20,"Fort Lauderdale, FL",FL,Florida,"Minneapolis, MN",MN,Minnesota,124,124,1,A,,,,,
2,20,2/20/20,"Boston, MA",MA,Massachusetts,"Fort Lauderdale, FL",FL,Florida,,,1,A,,,,,
2,26,2/26/20,"Las Vegas, NV",NV,Nevada,"Boston, MA",MA,Massachusetts,,,1,A,,,,,
2,26,2/26/20,"Boston, MA",MA,Massachusetts,"Las Vegas, NV",NV,Nevada,,,1,A,,,,,
2,27,2/27/20,"Niagara Falls, NY",NY,New York,"Fort Lauderdale, FL",FL,Florida,,,1,B,,,,,
2,18,2/18/20,"New Orleans, LA",LA,Louisiana,"Fort Lauderdale, FL",FL,Florida,,,1,B,,,,,
2,9,2/9/20,"Tampa, FL",FL,Florida,"Chicago, IL",IL,Illinois,,,1,B,,,,,
2,13,2/13/20,"Chicago, IL",IL,Illinois,"Los Angeles, CA",CA,California,,,1,B,,,,,
2,9,2/9/20,"Chicago, IL",IL,Illinois,"Tampa, FL",FL,Florida,,,1,B,,,,,
2,21,2/21/20,"Atlanta, GA",GA,Georgia,"Detroit, MI",MI,Michigan,,,1,A,,,,,
2,7,2/7/20,"New York, NY",NY,New York,"Fort Lauderdale, FL",FL,Florida,,,1,C,,,,,
2,27,2/27/20,"New York, NY",NY,New York,"Fort Lauderdale, FL",FL,Florida,,,1,B,,,,,
2,7,2/7/20,"Orlando, FL",FL,Florida,"Chicago, IL",IL,Illinois,,,1,A,,,,,
2,13,2/13/20,"Dallas/Fort Worth, TX",TX,Texas,"Chicago, IL",IL,Illinois,,,1,B,,,,,
2,10,2/10/20,"Tampa, FL",FL,Florida,"Buffalo, NY",NY,New York,-16,0,1,A,,,,,
2,10,2/10/20,"New York, NY",NY,New York,"Atlanta, GA",GA,Georgia,130,130,1,A,,,,,
2,11,2/11/20,"Philadelphia, PA",PA,Pennsylvania,"Denver, CO",CO,Colorado,,,1,A,,,,,
2,11,2/11/20,"Minneapolis, MN",MN,Minnesota,"Denver, CO",CO,Colorado,,,1,A,,,,,
2,12,2/12/20,"Detroit, MI",MI,Michigan,"Phoenix, AZ",AZ,Arizona,236,236,1,A,,,,,
2,14,2/14/20,"Tampa, FL",FL,Florida,"Trenton, NJ",NJ,New Jersey,,,1,A,,,,,
2,14,2/14/20,"Buffalo, NY",NY,New York,"Tampa, FL",FL,Florida,-6,0,1,A,,,,,
2,16,2/16/20,"Las Vegas, NV",NV,Nevada,"Omaha, NE",NE,Nebraska,,,1,A,,,,,
2,16,2/16/20,"Denver, CO",CO,Colorado,"Charlotte, NC",NC,North Carolina,,,1,A,,,,,
2,16,2/16/20,"Omaha, NE",NE,Nebraska,"Las Vegas, NV",NV,Nevada,,,1,A,,,,,
2,16,2/16/20,"Charlotte, NC",NC,North Carolina,"Denver, CO",CO,Colorado,,,1,A,,,,,
2,16,2/16/20,"Las Vegas, NV",NV,Nevada,"Salt Lake City, UT",UT,Utah,,,1,A,,,,,
2,20,2/20/20,"Orlando, FL",FL,Florida,"Providence, RI",RI,Rhode Island,,,1,A,,,,,
2,21,2/21/20,"Providence, RI",RI,Rhode Island,"Orlando, FL",FL,Florida,,,1,A,,,,,
2,23,2/23/20,"Cleveland, OH",OH,Ohio,"Tampa, FL",FL,Florida,,,1,A,,,,,
2,23,2/23/20,"Tampa, FL",FL,Florida,"Cleveland, OH",OH,Ohio,,,1,A,,,,,
2,23,2/23/20,"Trenton, NJ",NJ,New Jersey,"West Palm Beach/Palm Beach, FL",FL,Florida,,,1,A,,,,,
2,23,2/23/20,"West Palm Beach/Palm Beach, FL",FL,Florida,"Trenton, NJ",NJ,New Jersey,,,1,A,,,,,
2,17,2/17/20,"Arcata/Eureka, CA",CA,California,"Los Angeles, CA",CA,California,,,1,B,,,,,
2,17,2/17/20,"Denver, CO",CO,Colorado,"Eagle, CO",CO,Colorado,4,4,1,B,,,,,
2,17,2/17/20,"Denver, CO",CO,Colorado,"Aspen, CO",CO,Colorado,43,43,1,B,,,,,
2,18,2/18/20,"Eugene, OR",OR,Oregon,"Los Angeles, CA",CA,California,,,1,A,,,,,
2,28,2/28/20,"Seattle, WA",WA,Washington,"Bozeman, MT",MT,Montana,,,1,B,,,,,
2,6,2/6/20,"White Plains, NY",NY,New York,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
2,7,2/7/20,"White Plains, NY",NY,New York,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
2,6,2/6/20,"Charlotte, NC",NC,North Carolina,"Wilmington, NC",NC,North Carolina,,,1,B,,,,,
2,7,2/7/20,"Charlotte, NC",NC,North Carolina,"Wilmington, NC",NC,North Carolina,,,1,C,,,,,
2,6,2/6/20,"Wilmington, NC",NC,North Carolina,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
2,7,2/7/20,"Wilmington, NC",NC,North Carolina,"Charlotte, NC",NC,North Carolina,,,1,C,,,,,
2,20,2/20/20,"Wilmington, NC",NC,North Carolina,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
2,13,2/13/20,"Charlotte, NC",NC,North Carolina,"Baton Rouge, LA",LA,Louisiana,,,1,B,,,,,
2,6,2/6/20,"Charlotte, NC",NC,North Carolina,"Chattanooga, TN",TN,Tennessee,,,1,B,,,,,
2,20,2/20/20,"Charlotte, NC",NC,North Carolina,"Chattanooga, TN",TN,Tennessee,,,1,B,,,,,
2,7,2/7/20,"Detroit, MI",MI,Michigan,"Philadelphia, PA",PA,Pennsylvania,,,1,C,,,,,
2,7,2/7/20,"Philadelphia, PA",PA,Pennsylvania,"Detroit, MI",MI,Michigan,,,1,C,,,,,
2,20,2/20/20,"Charlotte, NC",NC,North Carolina,"Huntsville, AL",AL,Alabama,,,1,B,,,,,
2,6,2/6/20,"Augusta, GA",GA,Georgia,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
2,20,2/20/20,"Augusta, GA",GA,Georgia,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
2,7,2/7/20,"Raleigh/Durham, NC",NC,North Carolina,"Washington, DC",VA,Virginia,,,1,B,,,,,
2,10,2/10/20,"Raleigh/Durham, NC",NC,North Carolina,"Washington, DC",VA,Virginia,,,1,A,,,,,
2,13,2/13/20,"Raleigh/Durham, NC",NC,North Carolina,"Washington, DC",VA,Virginia,,,1,B,,,,,
2,20,2/20/20,"Raleigh/Durham, NC",NC,North Carolina,"Washington, DC",VA,Virginia,,,1,B,,,,,
2,6,2/6/20,"Charlotte, NC",NC,North Carolina,"Tallahassee, FL",FL,Florida,,,1,B,,,,,
2,6,2/6/20,"Tallahassee, FL",FL,Florida,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
2,20,2/20/20,"Tallahassee, FL",FL,Florida,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
2,6,2/6/20,"Charlotte, NC",NC,North Carolina,"Greer, SC",SC,South Carolina,,,1,B,,,,,
2,20,2/20/20,"Charlotte, NC",NC,North Carolina,"Greer, SC",SC,South Carolina,,,1,B,,,,,
2,13,2/13/20,"Chicago, IL",IL,Illinois,"Oklahoma City, OK",OK,Oklahoma,,,1,C,,,,,
2,13,2/13/20,"St. Louis, MO",MO,Missouri,"Chicago, IL",IL,Illinois,,,1,C,,,,,
2,7,2/7/20,"Newark, NJ",NJ,New Jersey,"Richmond, VA",VA,Virginia,,,1,C,,,,,
2,14,2/14/20,"Houston, TX",TX,Texas,"Memphis, TN",TN,Tennessee,,,1,C,,,,,
2,19,2/19/20,"College Station/Bryan, TX",TX,Texas,"Houston, TX",TX,Texas,,,1,C,,,,,
2,13,2/13/20,"Peoria, IL",IL,Illinois,"Chicago, IL",IL,Illinois,,,1,C,,,,,
2,12,2/12/20,"Chicago, IL",IL,Illinois,"Cincinnati, OH",KY,Kentucky,,,1,C,,,,,
2,6,2/6/20,"Charlotte, NC",NC,North Carolina,"New York, NY",NY,New York,,,1,B,,,,,
2,6,2/6/20,"New York, NY",NY,New York,"Richmond, VA",VA,Virginia,,,1,C,,,,,
2,6,2/6/20,"Richmond, VA",VA,Virginia,"New York, NY",NY,New York,,,1,C,,,,,
2,6,2/6/20,"New York, NY",NY,New York,"Burlington, VT",VT,Vermont,56,56,1,C,,,,,
2,7,2/7/20,"New York, NY",NY,New York,"Burlington, VT",VT,Vermont,,,1,C,,,,,
2,6,2/6/20,"Atlanta, GA",GA,Georgia,"Chattanooga, TN",TN,Tennessee,,,1,C,,,,,
2,6,2/6/20,"Chattanooga, TN",TN,Tennessee,"Atlanta, GA",GA,Georgia,,,1,C,,,,,
2,7,2/7/20,"New York, NY",NY,New York,"Charlotte, NC",NC,North Carolina,,,1,C,,,,,
2,6,2/6/20,"Charlotte, NC",NC,North Carolina,"Louisville, KY",KY,Kentucky,,,1,B,,,,,
2,7,2/7/20,"Philadelphia, PA",PA,Pennsylvania,"Fort Myers, FL",FL,Florida,,,1,B,,,,,
2,8,2/8/20,"Fort Myers, FL",FL,Florida,"Philadelphia, PA",PA,Pennsylvania,,,1,B,,,,,
2,7,2/7/20,"Portland, ME",ME,Maine,"Philadelphia, PA",PA,Pennsylvania,,,1,B,,,,,
2,4,2/4/20,"Washington, DC",VA,Virginia,"Oklahoma City, OK",OK,Oklahoma,,,1,B,,,,,
2,5,2/5/20,"Oklahoma City, OK",OK,Oklahoma,"Washington, DC",VA,Virginia,,,1,C,,,,,
2,7,2/7/20,"New York, NY",NY,New York,"Knoxville, TN",TN,Tennessee,,,1,B,,,,,
2,7,2/7/20,"Knoxville, TN",TN,Tennessee,"New York, NY",NY,New York,,,1,B,,,,,
2,7,2/7/20,"Louisville, KY",KY,Kentucky,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
1,3,1/3/20,"Charleston/Dunbar, WV",WV,West Virginia,"Charlotte, NC",NC,North Carolina,24,24,0,,,,,,
1,13,1/13/20,"Charleston/Dunbar, WV",WV,West Virginia,"Charlotte, NC",NC,North Carolina,23,23,0,,,,,,
2,27,2/27/20,"Charleston/Dunbar, WV",WV,West Virginia,"Chicago, IL",IL,Illinois,15,15,0,,,,,,
2,13,2/13/20,"Charleston/Dunbar, WV",WV,West Virginia,"Atlanta, GA",GA,Georgia,12,12,0,,,,,,
2,14,2/14/20,"Charleston/Dunbar, WV",WV,West Virginia,"Atlanta, GA",GA,Georgia,4,4,0,,,,,,
1,25,1/25/20,"Charlotte Amalie, VI",VI,U.S. Virgin Islands,"Philadelphia, PA",PA,Pennsylvania,30,30,0,,,,,,
1,4,1/4/20,"Charlotte Amalie, VI",VI,U.S. Virgin Islands,"Atlanta, GA",GA,Georgia,8,8,0,,0,0,17,0,8
1,21,1/21/20,"Charlotte Amalie, VI",VI,U.S. Virgin Islands,"Atlanta, GA",GA,Georgia,23,23,0,,0,0,0,0,17
1,18,1/18/20,"Charlotte Amalie, VI",VI,U.S. Virgin Islands,"Chicago, IL",IL,Illinois,19,19,0,,,,,,
2,12,2/12/20,"Charlotte Amalie, VI",VI,U.S. Virgin Islands,"Newark, NJ",NJ,New Jersey,11,11,0,,,,,,
2,9,2/9/20,"Charlotte Amalie, VI",VI,U.S. Virgin Islands,"Newark, NJ",NJ,New Jersey,3,3,0,,0,0,22,0,0
